label,text,feat_char_count,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_contains_bangla,feat_bangla_ratio,feat_contains_english,feat_is_code_mixed,feat_has_url,feat_url_count,feat_has_url_shortener,feat_has_phone,feat_phone_count,feat_urgency_word_count,feat_has_urgency,feat_scam_indicator_count,feat_has_scam_indicator,feat_action_word_count,feat_has_action,feat_exclamation_count,feat_question_count,feat_all_caps_words,feat_digit_count,feat_digit_ratio,feat_mentions_bkash,feat_mentions_nagad,feat_mentions_rocket,feat_mentions_dbbl,feat_mentions_otp,feat_mentions_pin,feat_has_spelling_error,feat_readability_score
promo,"২৭মিনিট মাত্র ১৯টাকা, মেয়াদ ৫দিন; <PERSON> করুন *১২১*৫০৮০#",58,8,1,6.375,True,1.7272727272727273,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,12,0.20689655172413793,False,False,False,False,False,False,False,0
promo,"“মুগদা, সবুজবাগ, <PERSON>, <PERSON>, রামপুরা, মতিঝিল, পল্টন, <LOCATION>, <LOCATION> থানার ই-পাসপোর্ট সেবা আগামী ০৭ মে <DATE_TIME> <LOCATION> থেকে আঞ্চলিক পাসপোর্ট অফিস, ঢাকা পূর্ব (আফতাবনগর) হতে দেওয়া হবে""।",206,27,1,6.666666666666667,True,0.9557522123893806,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,6,2,0.009708737864077669,False,False,False,False,False,False,False,0
promo,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,49,8,2,5.25,True,1.625,False,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,2,0.04081632653061224,False,False,False,False,False,False,False,0
normal,তুমি সাফল্যের জন্য তৈরি।,24,4,1,5.25,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,কেমন চলছে তোমার দিন?,20,4,1,4.25,True,1.4545454545454546,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,"🌿 আপনার রেফার লিং👇👇
<URL>
🌷 প্রতি রেফারে পাবেন ৭৫ টাকা Daily Earn Money মানেই আগুন।
🫠 আমাদের Bot থেকে সারা বছর কাজ করতে পারবেন।",127,25,2,4.12,True,1.1384615384615384,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,2,0.015748031496062992,False,False,False,False,False,False,False,0
promo,বোনাস সহ ১জিবি-৩০টাকা-৩দিন। ডায়াল *১২১*৫২১৫# বা <LOCATION>,58,7,2,7.428571428571429,True,1.565217391304348,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,11,0.1896551724137931,False,False,False,False,False,False,False,0
normal,তোমার দিন কেমন গেছে?,20,4,1,4.25,True,1.6,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,"""প্রিয় গ্রাহক, আপনার ইন্টারনেট পরিষেবা বন্ধ হতে চলেছে। পুনরায় চালু করতে এখানে ক্লিক করুন: <URL>""",98,15,2,5.6,True,1.48,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"প্রো-লেভেল ৳১০০ ক্যাশব্যাকে <PERSON>,৩০দিন <URL>",48,5,1,8.8,True,1.3181818181818181,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,5,0.10416666666666667,False,False,False,False,False,False,False,0
smish,"হ্যালো, ট্র্যাকিং কোড Dz-8342-<US_DRIVER_LICENSE> সহ আপনার <LOCATION> প্যাকেজ আপনার ডেলিভারি পছন্দ সেট করার জন্য অপেক্ষা করছে: c4info/Gm0843vz1",143,17,1,7.470588235294118,True,0.9,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,10,0.06993006993006994,False,False,False,False,False,False,False,0
smish,ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন এবং একটি বিলাসবহুল হোটেল বুকিং জিতুন। ক্লিক করুন: <URL>,90,13,2,6.0,True,1.5434782608695652,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: <PHONE_NUMBER>",58,9,1,5.555555555555555,True,1.0303030303030303,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,তোমার প্রতিভা অসাধারণ।,22,3,1,6.666666666666667,True,1.5833333333333333,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,44,7,2,5.428571428571429,True,1.6363636363636365,False,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,কেমন আছো আপনি?,14,3,1,4.0,True,1.375,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
normal,"<PERSON> যা করতে চাইবে, তা পারবে।",33,6,1,4.666666666666667,True,1.0588235294117647,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,মাশরাফির সাথে ডিনার করার সুযোগ পেতে বিপিএলে বাজি ধরুন। শুরু করুন: <URL>,71,12,2,5.0,True,1.5142857142857142,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"১৫০৳ ক্যাশব্যাকে নাও ডাটা মিক্সার ৮০জিবি@৳৬৯৯,৩০দিন: <LOCATION>",63,7,1,8.142857142857142,True,1.6923076923076923,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,10,0.15873015873015872,False,False,False,False,False,False,False,0
promo,"৩০৳ <NRP>! ৩১জিবি+৪৫০মি.@৪৬৯৳ ৩০দিন, নিয়ে নাও: <URL>",53,7,3,6.714285714285714,True,2.066666666666667,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,12,0.22641509433962265,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> এই নাম্বারে টাকা পাঠা।,37,5,1,6.6,True,0.8571428571428571,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।,140,20,3,6.05,True,1.6388888888888888,False,False,False,0,False,False,0,0,False,0,False,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,আপনার <DATE_TIME> সার্ভিসিং-এর সময়সীমা শেষ হয়ে গেছে। দ্রুত যোগাযোগ করুন <DATE_TIME>।,84,11,2,6.7272727272727275,True,1.0425531914893618,True,True,False,0,False,False,0,2,True,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
promo,বোনাস সহ ৩জিবি-৬০টাকা-৩দিন। ডায়াল *১২১*৫৬৯৯# বা <LOCATION>,58,7,2,7.428571428571429,True,1.565217391304348,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,11,0.1896551724137931,False,False,False,False,False,False,False,0
promo,"২০০৳ ক্যাশব্যাক!৬০জিবি+১০০০মিনিট @৬৯৯৳ ৩০দিন,নিয়ে নাও- <URL>
",61,6,2,9.166666666666666,True,2.25,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,14,0.22950819672131148,False,False,False,False,False,False,False,0
normal,কেমন যেন তোমার সময় কাটছে?,26,5,1,4.4,True,1.5,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,সোনালী ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,86,12,2,6.25,True,1.7,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,<PERSON> দিন কেমন কাটছে?,24,4,1,5.25,True,0.8571428571428571,True,True,False,0,False,False,0,0,False,0,False,0,False,0,1,1,0,0.0,False,False,False,False,False,False,False,0
normal,<DATE_TIME> সব সময় আমার সমস্যার জন্য সমাধান <LOCATION> চাই।,60,9,1,5.777777777777778,True,0.7894736842105263,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: <URL>,61,9,1,5.888888888888889,True,1.46875,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,মাশরাফির সাথে ফ্রি হোটেল বুকিং জিততে বিপিএলে বাজি ধরুন। এখনই যোগ দিন: <URL>,75,13,2,4.846153846153846,True,1.5135135135135136,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা <URL>",56,6,1,8.5,True,2.4375,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,16,0.2857142857142857,False,False,False,False,False,False,False,0
normal,এই পবিত্র মাসে তোমার সবকিছু ভালো <LOCATION>!,44,7,1,5.428571428571429,True,1.08,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> নাম্বারে কল করুন।,32,4,1,7.25,True,0.7,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন <URL>",59,5,1,11.0,True,1.9166666666666667,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,11,0.1864406779661017,False,False,False,False,False,False,False,0
promo,অফার: সব ইলেকট্রনিক্সে ১০% ক্যাশব্যাক। কোড: ELEC10.,51,7,2,6.428571428571429,True,1.36,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,4,0.0784313725490196,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <PERSON>,91,12,2,6.666666666666667,True,1.5909090909090908,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.,50,7,2,6.285714285714286,True,1.2,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.08,False,False,False,False,False,False,False,0
promo,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন <URL>",60,5,2,11.2,True,2.238095238095238,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,14,0.23333333333333334,False,False,False,False,False,False,False,0
promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৫৫জিবি @৳৩৯৮,৩০দিন: <URL>",52,6,2,7.833333333333333,True,2.235294117647059,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,10,0.19230769230769232,False,False,False,False,False,False,False,0
smish,আপনার ব্যাংক অ্যাকাউন্টের পাসওয়ার্ড পরিবর্তন করুন। অনুগ্রহ করে এখানে ক্লিক করুন: <URL>,87,12,2,6.333333333333333,True,1.4375,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"<DATE_TIME> ঠিক আছি, আপনি কেমন আছেন?",36,6,1,5.166666666666667,True,0.8571428571428571,True,True,False,0,False,False,0,0,False,0,False,0,False,0,1,1,0,0.0,False,False,False,False,False,False,False,0
promo,সীমিত সময়ের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা <PERSON> *১২১*৫০৪৯# বা <PERSON>,74,10,2,6.5,True,1.34375,True,True,False,0,False,False,0,1,True,2,True,0,False,1,0,2,12,0.16216216216216217,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> নাম্বারে কল করুন।,32,4,1,7.25,True,0.7,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,শুভ ভালোবাসা দিবস!,18,3,1,5.333333333333333,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
