text,label,source
আমি এ ব্যাপারে আশাবাদী যে প্রতিবাদ লক্ষ্য মোটেও আবার প্রতিবাদ ডেকে আনা নয়। বরং প্রতিবাদের লক্ষ্য হলো নতুন কিছু এনে <PERSON> — ডে রে ম্যাকেসন,L0_Ham,banglabarta
আপনার মোবাইল অ্যাপ্লিকেশন আপডেট করতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
তুমি সাফল্যের জন্য তৈরি।,L0_Ham,banglabarta
<PHONE_NUMBER> <LOCATION> বিকাশ করুন।,L0_Ham,banglabarta
বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। জরুরি ভিত্তিতে কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
"৳৩০ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৮, ৩০দিন <URL>",S2_FakePromo,banglabarta
কঠোর পরিশ্রমই সাফল্যের চাবিকাঠি।,L0_Ham,banglabarta
আপনার bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় সক্রিয় করতে কল করুন: <PHONE_NUMBER>,S1_AccountCompromise,banglabarta
"টাকার কথা বললেই সে উঠে চলে যায়, <DATE_TIME> ওর কাছে ৩ লাখ টাকা পাই",L0_Ham,banglabarta
"ধৈর্য ধরো, ভালো সময় আসবে।",L0_Ham,banglabarta
"প্রিয় গ্রাহক, আপনার কার্ডের তথ্য আপডেট করতে হবে। দয়া করে দ্রুত নিচের নম্বরে কল করুন এবং আপনার পিন নাম্বারটি বলুন। যোগাযোগের নম্বর: <PHONE_NUMBER>",S1_AccountCompromise,banglabarta
488.23MB অবশিষ্ট। উপভোগ <PERSON> (6.6625Tk পর্যন্ত 5MB এর জন্য)| ব্যালান্স জানতে চাইলে *121*1*4#| নির্দিষ্ট প্যাকে 10% ইন্টারনেট বোনাস পেতে ভিজিট করুন <URL>,S2_FakePromo,banglabarta
তুমি কি পড়ছো?,L0_Ham,banglabarta
আগামী ১৩ অক্টোবর ২০২৩ দেশব্যাপী মুক্তি পাচ্ছে জাতির পিতা বঙ্গবন্ধু <DATE_TIME> রহমান এঁর জীবনীর উপর নির্মিত বায়োপিক চলচ্চিত্র 'মুজিব-একটি জাতির রূপকার'। চলে <NRP> আপনার নিকটস্থ প্রেক্ষাগৃহে।,S2_FakePromo,banglabarta
"E-comerch Platform ( No Fee )
আমাদের কোম্পানিতে কাজ করে প্রতিদিন $10/$15 USDT আয় করতে চাইলে Inbox",L0_Ham,banglabarta
"আমার টাকায় আমার সেতু,বাংলাদেশের পদ্মা সেতু।একটি স্বপ্নের উম্মোচন। ২৫ জুন <PERSON> প্রধানমন্ত্রী স্বপ্নের পদ্মা সেতু শুভ উদ্বোধন করবেন।চোখ রাখুন,বিটিভি,সকাল ১০ টায়। বাংলাদেশ সেতু কর্তৃপক্ষ, সেতু বিভাগ।",S2_FakePromo,banglabarta
"ফাগুনের গুনগুন ডিল নাও- ১৩জিবি@১১৩৳, ৩দিন: <URL>",S2_FakePromo,banglabarta
<PHONE_NUMBER> এই নাম্বারে কল করুন।,L0_Ham,banglabarta
"তোমার পাশে আছি, কোনো চিন্তা কোরো না।",L0_Ham,banglabarta
মাশরাফির সাথে খেলার জার্সি জিততে আজই বেটিং শুরু করুন! শুরু করুন: <URL>,S6_PhishingLink,banglabarta
"২৭মিনিট মাত্র ১৯টাকা, মেয়াদ ৫দিন; <PERSON> করুন *১২১*৫০৮০#",S2_FakePromo,banglabarta
তোমার দিন কেমন গেছে?,L0_Ham,banglabarta
"""প্রিয় গ্রাহক, আপনার ইন্টারনেট পরিষেবা বন্ধ হতে চলেছে। পুনরায় চালু করতে এখানে ক্লিক করুন: <URL>""",S6_PhishingLink,banglabarta
"প্রো-লেভেল ৳১০০ ক্যাশব্যাকে <PERSON>,৩০দিন <URL>",S2_FakePromo,banglabarta
ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন এবং একটি বিলাসবহুল হোটেল বুকিং জিতুন। ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
অভিনন্দন! আপনি ডাচ বাংলা ব্যাংক উপবৃত্তির জন্য নির্বাচিত হয়েছেন। সঠিকভাবে নিশ্চায়ন এবং টাকাও উত্তোলনের নিয়ম জানতে নিচের লিংকে ক্লিক করুন।,S6_PhishingLink,banglabarta
সোনালী ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
<DATE_TIME> সব সময় আমার সমস্যার জন্য সমাধান <LOCATION> চাই।,L0_Ham,banglabarta
এই পবিত্র মাসে তোমার সবকিছু ভালো <LOCATION>!,L0_Ham,banglabarta
"ফুলঅন আড্ডা+ইন্টারনেটিং করতে ৬১জিবি+১০০০মি@৳৮৯৯,৩০দিন <URL>",S2_FakePromo,banglabarta
বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <PERSON>,L0_Ham,banglabarta
"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন <URL>",S2_FakePromo,banglabarta
শুভ ভালোবাসা দিবস!,L0_Ham,banglabarta
"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৭,৯৫০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২২ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত <URL> লগইন করুন। (<LOCATION>)",L0_Ham,banglabarta
আপনার বিদ্যুৎ বিল পরিশোধ না হওয়ায় সংযোগ কেটে দেয়া হবে। কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
"<PERSON> ইন্টারনেটিং ২৫জিবি+৪০০মি@৳৩৯৭,৩০দিন <URL>",S2_FakePromo,banglabarta
কোন জমা ছাড়াই ১০০% হোম লোন সুবিধা। ২৪ ঘণ্টার মধ্যে অনুমোদন। যোগাযোগ: <PHONE_NUMBER>,S2_FakePromo,banglabarta
ক্রিপ্টো ট্রেডিং এ বিশেষ অফার! <PERSON>: <URL>,S6_PhishingLink,banglabarta
শুভ ক্রিসমাস!,L0_Ham,banglabarta
"<PERSON> ৩০দিন,মন মতো বানিয়ে নাও ডাটা মিক্সারে- <URL>",S2_FakePromo,banglabarta
আপনার মোবাইল রিচার্জ করতে কল করুন: <NRP>,L0_Ham,banglabarta
"২০০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
"<DATE_TIME>,০০০ টাকা বিনিয়োগে <DATE_TIME>,০০০ টাকা অর্জন করুন! কল করুন: <PHONE_NUMBER>",L0_Ham,banglabarta
আমি একটি গল্প পড়তে হবে।,L0_Ham,banglabarta
অ্যাপল আইফোন ১৮ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: <PHONE_NUMBER>,S3_LotteryPrize,banglabarta
কোন ক্রেডিট চেক ছাড়াই ১০০% ক্রেডিট কার্ড অনুমোদন। আজই আবেদন করুন। যোগাযোগ: <PHONE_NUMBER>,S2_FakePromo,banglabarta
তুমি কোথায় আছো?,L0_Ham,banglabarta
"<DATE_TIME> ঠিক আছি, <PERSON>।",L0_Ham,banglabarta
সোনালী ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
"হ্যালো, কেমন আছেন আপনি?",L0_Ham,banglabarta
"এই লিঙ্কটি অনুসরণ করুন আপনার বিনামূল্যের পুরস্কার দাবি করতে, যোগাযোগ করুন: <PHONE_NUMBER>",S3_LotteryPrize,banglabarta
